X,Y,GRUP
-34,29,2
101,-2,6
40,-68,1
124,-41,6
125,-16,6
166,167,0
-74,-92,5
133,-33,6
-171,-173,4
24,-89,1
170,180,0
-49,19,2
-50,29,2
176,173,0
-156,-99,3
-65,-74,5
-52,18,2
-173,-169,4
115,8,2
-173,-166,4
-168,-169,4
122,-20,6
-142,-107,3
174,165,0
161,172,0
123,-19,6
120,-12,6
113,-12,6
9,-82,1
114,-20,6
189,177,0
-170,-170,4
189,180,0
-40,38,2
-149,-99,3
-77,-89,5
166,176,0
-60,-74,5
-61,42,2
-58,-80,5
-59,-76,5
183,166,0
9,-89,1
19,-92,1
169,168,0
-34,18,2
-173,-157,4
-180,-166,4
143,-2,6
130,-7,6
182,167,0
-53,51,2
-152,-99,3
-137,-85,3
-64,-65,5
-64,27,2
-51,12,2
123,-12,6
-157,-101,3
19,-81,1
-80,-77,5
-175,-174,4
122,-23,6
117,-27,6
15,-84,1
27,-84,1
18,-74,1
-169,-172,4
-43,17,2
17,-90,1
126,-7,6
119,-18,6
-43,13,2
6,-70,1
-144,-98,3
115,-15,6
-152,-105,3
-61,-87,5
-171,-118,3
53,-73,1
-55,33,2
180,160,0
183,186,0
-84,-88,5
-69,-89,5
181,173,0
-59,15,2
-53,12,2
-168,-170,4
-72,-88,5
-51,12,2
-145,-120,3
-168,-175,4
-64,27,2
176,173,0
-46,-1,2
-164,-170,4
34,-88,1
0,-83,1
172,173,0
-148,-122,3
-158,-102,3
193,164,0
186,164,0
12,-70,1
-141,-91,3
127,-31,6
-141,-89,3
-152,-107,3
-156,-91,3
-166,-167,4
15,-63,1
-157,-108,3
184,162,0
185,180,0
167,171,0
-50,11,2
115,-29,6
22,-78,1
113,-9,6
28,-86,1
-43,-61,5
-169,-172,4
172,178,0
14,-71,1
16,-83,1
-172,-172,4
9,-85,1
24,-97,1
-141,-101,3
-79,-65,5
-53,30,2
-160,-86,3
197,168,0
191,150,0
121,-2,6
23,-75,1
-170,-172,4
-80,-72,5
-59,13,2
-149,-97,3
-159,-107,3
34,-93,1
112,-2,6
-172,-168,4
-161,-94,3
-173,-171,4
122,-10,6
191,157,0
-163,-175,4
-53,16,2
-185,-168,4
-147,-106,3
-162,-120,3
-78,-83,5
18,-66,1
-52,-76,5
-81,-90,5
174,174,0
166,182,0
114,-15,6
-171,-169,4
122,-34,6
-151,-91,3
-50,13,2
-57,14,2
121,-26,6
-143,-85,3
99,-19,6
-145,-104,3
-55,-68,5
-40,22,2
189,171,0
-171,-171,4
19,-72,1
-42,27,2
179,183,0
-48,16,2
-144,-108,3
177,173,0
24,-74,1
179,169,0
18,-98,1
123,-20,6
-49,24,2
-155,-88,3
-164,-163,4
-64,-94,5
168,198,0
-145,-97,3
-82,-75,5
-70,-79,5
-130,-112,3
-164,-173,4
171,166,0
-51,17,2
-137,-91,3
189,168,0
-165,-103,3
117,-25,6
34,-70,1
-165,-101,3
113,-30,6
94,-21,6
14,-89,1
129,-19,6
-168,-171,4
-63,-82,5
178,171,0
-44,29,2
-131,-95,3
-48,-3,2
114,-13,6
128,-17,6
-60,-94,5
-172,-176,4
179,169,0
-170,-172,4
121,-18,6
171,166,0
181,171,0
-165,-95,3
20,-94,1
138,-37,6
-152,-98,3
-178,-172,4
-151,-112,3
-150,-101,3
108,-30,6
170,171,0
-173,-168,4
-75,-77,5
-48,34,2
-147,-86,3
-167,-163,4
-60,28,2
-42,0,2
-58,31,2
-175,-164,4
-77,-95,5
-175,-178,4
121,-24,6
115,3,6
-169,-168,4
-63,-80,5
125,-29,6
-53,32,2
-51,19,2
194,177,0
-142,-96,3
-70,-90,5
-51,-85,5
15,-100,1
-166,-162,4
4,-92,1
-159,-93,3
173,190,0
-156,-109,3
-171,-179,4
22,-90,1
-173,-174,4
-82,-70,5
-160,-172,4
-66,-84,5
122,-30,6
-65,-74,5
182,179,0
191,180,0
132,-15,6
22,-78,1
105,-33,6
-56,9,2
16,-74,1
-57,16,2
14,-71,1
185,171,0
12,-79,1
187,169,0
122,-24,6
-66,-72,5
-65,-78,5
-41,24,2
121,-5,6
-41,12,2
131,-20,6
108,-30,6
50,-76,1
120,-22,6
177,181,0
-157,-109,3
32,-83,1
103,-8,6
-66,-86,5
179,178,0
91,-36,6
-72,-74,5
-65,-54,5
-60,40,2
20,-73,1
-47,9,2
182,168,0
11,-97,1
-71,-86,5
180,173,0
-37,31,2
-53,28,2
161,159,0
-82,-68,5
31,-68,1
-72,21,2
178,166,0
-63,-74,5
115,-7,6
-175,-164,4
192,172,0
165,188,0
114,-13,6
-157,-90,3
126,-32,6
-70,-88,5
-150,-91,3
118,-14,6
-77,-80,5
14,-90,1
179,168,0
172,186,0
17,-73,1
-63,-72,5
-41,-4,2
-73,-89,5
21,-72,1
-150,-86,3
-37,24,2
117,-36,6
-72,-88,5
119,-15,6
25,-68,1
-44,25,2
181,184,0
-57,17,2
-166,-166,4
-178,-162,4
-40,13,2
-43,-1,2
125,-27,6
176,161,0
-142,-109,3
37,-85,1
-172,-180,4
128,-15,6
-172,-174,4
124,11,6
180,166,0
-51,20,2
116,-19,6
7,-81,1
21,-87,1
-121,-94,3
-143,-105,3
-61,-79,5
188,186,0
119,-22,6
104,-16,6
-166,-172,4
-82,-64,5
-55,18,2
-146,-83,3
-158,-88,3
12,-84,1
-52,-83,5
187,168,0
19,-90,1
-38,0,2
-166,-174,4
132,-28,6
180,158,0
-47,22,2
108,-23,6
-165,-164,4
-169,-176,4
-51,5,2
-55,3,2
191,158,0
33,-92,1
172,170,0
-60,-82,5
-157,-122,3
-145,-106,3
-175,-167,4
94,-14,6
-48,16,2
117,-8,6
-168,-172,4
-70,-74,5
159,192,0
-35,24,2
174,175,0
177,170,0
21,-99,1
-176,-170,4
-63,-96,5
-44,30,2
-58,32,2
118,-33,6
-167,-85,3
6,-69,1
-73,-84,5
-58,7,2
177,159,0
131,-27,6
-49,10,2
-168,-164,4
-170,-172,4
-164,-175,4
-57,20,2
-170,-172,4
-160,-95,3
159,170,0
177,182,0
13,-72,1
121,-24,6
16,-63,1
-85,-84,5
-69,30,2
7,-89,1
127,-41,6
-52,44,2
-156,-119,3
25,-63,1
-63,-77,5
192,160,0
189,157,0
179,163,0
152,180,0
130,-26,6
-82,-86,5
167,161,0
12,-74,1
-167,-170,4
-169,-163,4
112,-21,6
174,167,0
-135,-109,3
-41,19,2
-60,-87,5
-150,-97,3
-131,-83,3
-140,-105,3
-135,-102,3
21,-54,1
-70,-62,5
-75,-82,5
193,163,0
-175,-173,4
27,-96,1
-156,-106,3
-45,29,2
-67,-60,5
-53,26,2
-153,-100,3
-175,-172,4
-92,-86,5
16,-89,1
-76,-71,5
-144,-101,3
132,-10,6
-157,-86,3
26,-103,1
-151,-104,3
-161,-181,4
-154,-94,3
-163,-114,3
124,-21,6
-55,11,2
-44,6,2
185,187,0
-40,9,2
-156,-97,3
21,-71,1
-37,23,2
180,179,0
-125,-88,3
-147,-99,3
169,144,0
-146,-121,3
-41,11,2
15,-94,1
170,171,0
184,169,0
181,191,0
-139,-96,3
-170,-176,4
-51,26,2
114,-11,6
-57,14,2
97,-12,6
-42,23,2
17,-75,1
186,162,0
-148,-78,3
-56,41,2
-169,-170,4
188,181,0
0,-71,1
-162,-171,4
134,-41,6
130,-18,6
-169,-168,4
-146,-88,3
183,140,0
-75,-79,5
-168,-97,3
170,173,0
171,170,0
-156,-83,3
198,159,0
-58,25,2
-171,-164,4
8,-66,1
15,-79,1
184,165,0
-65,-68,5
116,-40,6
24,-93,1
-170,-171,4
-76,-82,5
-51,12,2
177,161,0
-165,-162,4
123,-17,6
-154,-98,3
109,-45,6
18,-91,1
-66,-87,5
-73,-72,5
133,-24,6
114,-15,6
-164,-114,3
-156,-99,3
-148,-84,3
178,163,0
-74,-86,5
-146,-98,3
14,-88,1
-75,-94,5
125,-10,6
8,-59,1
189,172,0
153,175,0
-71,-75,5
-139,-118,3
169,168,0
34,-82,1
24,-72,1
21,-81,1
172,165,0
-146,-97,3
-166,-83,3
-63,-73,5
134,-23,6
177,168,0
112,-10,6
-62,25,2
24,-80,1
-163,-171,4
38,-83,1
13,-73,1
139,-27,6
15,-74,1
131,-18,6
-168,-172,4
20,-70,1
-166,-170,4
178,177,0
-81,-80,5
-170,-171,4
175,159,0
-171,-169,4
27,-78,1
-172,-159,4
-165,-169,4
-68,-98,5
175,189,0
-58,-75,5
192,173,0
175,166,0
-163,-95,3
177,170,0
126,-11,6
107,-8,6
-52,14,2
-68,-89,5
-63,-56,5
170,162,0
2,-68,1
171,162,0
-54,15,2
-54,29,2
-159,-185,4
105,-5,6
25,-84,1
-139,-91,3
-33,0,2
188,163,0
177,179,0
-178,-166,4
26,-87,1
27,-85,1
-74,-80,5
130,-27,6
106,-23,6
-174,-169,4
-3,-81,1
10,-84,1
-169,-174,4
184,172,0
-72,-87,5
-56,-73,5
17,-95,1
19,-96,1
7,-83,1
-147,-71,3
-59,-67,5
133,-24,6
-45,21,2
196,169,0
-45,2,2
-66,-73,5
-132,-121,3
-46,14,2
-59,25,2
182,177,0
-49,21,2
188,169,0
-155,-103,3
-48,-79,5
-58,-76,5
-136,-93,3
187,175,0
27,-76,1
-171,-160,4
-67,-66,5
176,174,0
-181,-175,4
-138,-103,3
-60,24,2
26,-87,1
-47,4,2
-178,-170,4
-43,9,2
24,-93,1
-148,-110,3
-149,-108,3
113,4,6
-167,-172,4
23,-95,1
-144,-102,3
-165,-167,4
177,171,0
193,147,0
-69,-101,5
15,-86,1
29,-62,1
13,-86,1
-41,18,2
115,-35,6
187,183,0
-166,-165,4
-57,32,2
-154,-102,3
124,-23,6
-72,-80,5
-173,-171,4
-43,20,2
26,-83,1
115,-15,6
-163,-163,4
-85,-67,5
-139,-94,3
-175,-175,4
123,-11,6
-60,-81,5
125,-25,6
-75,-73,5
-63,-74,5
182,168,0
-26,3,2
-137,-84,3
-145,-109,3
150,-27,6
178,179,0
-53,15,2
19,-73,1
179,171,0
-48,19,2
-75,-63,5
30,-80,1
-154,-97,3
-66,-63,5
165,176,0
-59,3,2
-64,20,2
30,-74,1
-144,-96,3
-167,-167,4
-54,12,2
170,168,0
-67,-79,5
119,-27,6
-159,-100,3
-140,-94,3
119,-32,6
-51,-2,2
-90,-83,5
198,171,0
-170,-167,4
-168,-97,3
-173,-165,4
33,-87,1
-65,-93,5
-46,20,2
-169,-163,4
-148,-102,3
-34,22,2
-66,25,2
33,-87,1
179,168,0
120,-11,6
170,174,0
-72,-61,5
-161,-112,3
-139,-108,3
-176,-178,4
-152,-90,3
-79,-92,5
-180,-173,4
143,-5,6
-38,12,2
-163,-97,3
-155,-109,3
-143,-107,3
-49,17,2
-69,-77,5
131,-29,6
10,-71,1
123,-24,6
-59,22,2
175,184,0
11,-86,1
14,-82,1
-67,-75,5
-150,-117,3
129,-27,6
-63,-83,5
-47,31,2
23,-83,1
-67,-58,5
171,163,0
-171,-172,4
-38,20,2
-172,-166,4
-57,33,2
-52,28,2
-164,-90,3
-53,21,2
-153,-107,3
12,-88,1
128,-13,6
-166,-105,3
-158,-113,3
-153,-88,3
124,-13,6
-59,25,2
-170,-104,3
-66,-83,5
-67,-61,5
-176,-170,4
181,173,0
-167,-174,4
176,178,0
-62,18,2
19,-76,1
-51,8,2
-59,-90,5
130,-13,6
-31,34,2
109,-19,6
-64,-68,5
17,-79,1
-168,-164,4
-51,36,2
-52,25,2
134,-20,6
-49,9,2
-62,-75,5
-86,-84,5
125,-14,6
-38,25,2
-42,19,2
177,167,0
-71,-87,5
-171,-163,4
-57,3,2
-64,22,2
-169,-170,4
1,-81,1
-66,-80,5
-171,-169,4
-63,-94,5
122,-11,6
185,183,0
176,172,0
-42,37,2
28,-75,1
21,-69,1
132,-23,6
194,172,0
25,-76,1
16,-77,1
-77,-62,5
185,174,0
-165,-160,4
125,-11,6
35,-75,1
-34,31,2
-175,-169,4
-157,-98,3
-169,-163,4
-47,16,2
173,173,0
-46,21,2
178,164,0
180,166,0
28,-74,1
-158,-102,3
25,-79,1
32,-72,1
107,-34,6
125,-17,6
-71,-65,5
-162,-109,3
-53,-82,5
188,164,0
112,-3,6
130,-22,6
-156,-105,3
-49,9,2
160,166,0
-52,9,2
-51,22,2
-166,-93,3
-175,-173,4
109,-25,6
131,-15,6
-159,-114,3
-144,-111,3
196,182,0
105,-8,6
-68,-86,5
29,-79,1
-79,-66,5
-170,-165,4
-169,-168,4
-42,19,2
-65,-71,5
-74,-68,5
-150,-120,3
140,-31,6
104,-33,6
-144,-104,3
136,-29,6
-169,-169,4
-42,17,2
166,161,0
-46,27,2
-57,9,2
-154,-99,3
181,172,0
-68,-85,5
-87,-72,5
22,-90,1
-174,-172,4
-53,32,2
-141,-91,3
25,-73,1
-177,-164,4
125,-20,6
-47,26,2
185,167,0
-72,-75,5
-150,-95,3
-145,-100,3
20,-83,1
-83,-68,5
-44,21,2
26,-69,1
-147,-106,3
167,173,0
109,-16,6
111,-26,6
-146,-109,3
-54,1,2
24,-95,1
-35,27,2
-52,21,2
-165,-170,4
-38,11,2
9,98,1
29,-85,1
-168,-77,3
-46,28,2
-34,23,2
25,-81,1
115,-15,6
-56,-65,5
-142,-108,3
128,-28,6
-166,-173,4
-57,-85,5
-43,12,2
-72,-75,5
140,-21,6
181,157,0
17,-84,1
-172,-165,4
-169,-172,4
-38,29,2
130,-33,6
-41,33,2
115,-12,6
-51,33,2
33,-93,1
-167,-175,4
-37,22,2
113,-39,6
29,-80,1
187,158,0
177,179,0
183,180,0
-45,-80,5
8,-80,1
-152,-101,3
173,152,0
-65,-85,5
-160,-100,3
-77,-78,5
130,-8,6
172,158,0
-171,-162,4
-63,24,2
-169,-167,4
-49,32,2
11,-79,1
114,-30,6
-54,9,2
127,-20,6
107,-16,6
-166,-110,3
129,-30,6
22,-82,1
-88,-101,5
-177,-171,4
-35,25,2
-71,-93,5
-63,29,2
133,-16,6
-49,14,2
198,157,0
116,-28,6
26,-92,1
13,-85,1
15,-73,1
-56,-66,5
-155,-96,3
-145,-93,3
-138,-88,3
-153,-103,3
-62,28,2
131,-14,6
-64,15,2
103,-31,6
12,-80,1
-61,-68,5
-172,-173,4
-169,-165,4
137,-18,6
127,-14,6
-81,-69,5
123,3,6
-47,15,2
-151,-111,3
-77,-90,5
-73,-66,5
-139,-91,3
-150,-78,3
-53,4,2
-56,3,2
-143,-110,3
-177,-165,4
-56,-66,5
121,-24,6
-159,-89,3
-160,-103,3
-174,-169,4
-66,26,2
108,-19,6
122,-27,6
116,-16,6
-35,22,2
-141,-102,3
-60,16,2
20,-72,1
-41,6,2
23,-76,1
-180,-170,4
-152,-106,3
-68,-80,5
175,163,0
-55,-63,5
-58,-80,5
-174,-177,4
28,-88,1
134,-17,6
16,-74,1
-62,-73,5
-174,-160,4
132,-32,6
19,-68,1
144,-27,6
143,-22,6
-39,27,2
126,-29,6
-68,-79,5
-53,19,2
38,-87,1
-159,-174,4
-156,-166,4
17,-78,1
175,164,0
-67,-82,5
34,-91,1
-175,-162,4
23,-70,1
-75,-85,5
27,-85,1
11,-75,1
-82,-88,5
-64,-81,5
120,-27,6
-69,-89,5
-168,-104,3
-53,22,2
123,-25,6
-176,87,4
176,175,0
-139,-110,3
-38,43,2
-59,-77,5
-91,-79,5
-54,41,2
-171,-176,4
-168,-162,4
-41,34,2
189,167,0
-34,12,2
-58,-89,5
-173,-170,4
36,-92,1
-58,31,2
-146,-85,3
174,167,0
-164,-176,4
-150,-99,3
-149,-106,3
172,199,0
-50,10,2
-39,12,2
-161,-176,4
-172,-165,4
-173,-175,4
-34,21,2
-49,19,2
176,179,0
-90,-66,5
16,122,1
-145,-109,3
-56,18,2
172,173,0
118,-42,6
-164,-168,4
-55,28,2
185,156,0
131,-14,6
170,161,0
174,170,0
-140,-93,3
11,-93,1
176,165,0
-178,-173,4
-57,-73,5
100,-22,6
160,162,0
-56,20,2
-155,-99,3
112,-39,6
174,171,0
-157,-96,3
191,153,0
-145,-109,3
16,-78,1
-146,-104,3
-76,-75,5
22,-86,1
177,181,0
-43,13,2
-56,25,2
-160,-87,3
113,-27,6
-169,-91,3
-77,-63,5
130,-25,6
182,156,0
-58,-82,5
183,178,0
135,-32,6
27,-87,1
172,174,0
-141,-94,3
129,-17,6
-151,-105,3
22,-89,1
-160,-111,3
13,-87,1
117,-26,6
-40,-71,5
24,-77,1
-44,35,2
-175,-169,4
-35,16,2
99,-30,6
-65,-98,5
-175,-173,4
181,169,0
-31,4,2
114,-19,6
27,-84,1
-171,-165,4
-146,-84,3
-68,-74,5
5,-75,1
111,-7,6
15,-75,1
-51,17,2
20,-65,1
-177,-161,4
-177,-173,4
-150,-104,3
119,-23,6
123,-37,6
-174,-178,4
122,-25,6
111,-9,6
116,-27,6
107,-37,6
-173,-166,4
-66,-80,5
23,-87,1
17,-78,1
-58,18,2
-58,29,2
-81,-73,5
-145,-99,3
-144,-122,3
-59,-82,5
-144,-101,3
-172,-174,4
135,-45,6
-170,-175,4
-149,-101,3
16,-69,1
-170,-176,4
-155,-101,3
127,-27,6
30,-82,1
-65,33,2
-147,-103,3
168,185,0
129,-31,6
-47,10,2
133,-24,6
-164,-170,4
14,-74,1
-44,24,2
-150,-88,3
23,-76,1
-143,-110,3
104,-22,6
-143,-82,3
191,174,0
-89,-72,5
22,-76,1
132,-25,6
19,-82,1
-40,6,2
-172,-175,4
88,-13,6
-79,-92,5
-30,27,2
-140,-83,3
-173,-167,4
33,-71,1
-53,21,2
-169,-175,4
16,-84,1
-164,-97,3
194,164,0
-55,-60,5
-163,-115,3
123,-17,6
132,-15,6
-57,-70,5
191,176,0
-1,-94,1
126,-32,6
-149,-102,3
-165,-165,4
-161,-182,4
180,163,0
-167,-172,4
122,-20,6
-56,13,2
-159,-88,3
-163,-99,3
-179,-170,4
188,173,0
178,190,0
-3,-89,1
19,-82,1
-43,31,2
112,-20,6
-45,13,2
-170,-164,4
-36,16,2
32,-71,1
185,176,0
117,-20,6
-77,-95,5
-164,-89,3
-65,-80,5
-55,10,2
180,175,0
-175,-163,4
22,-91,1
-151,-94,3
-167,-167,4
-82,-82,5
168,173,0
12,-88,1
130,-9,6
124,-23,6
-70,-82,5
-171,-161,4
-46,29,2
9,-80,1
-45,5,2
110,-15,6
174,156,0
176,161,0
-58,26,2
-156,-94,3
129,-34,6
128,2,6
124,-26,6
-72,-61,5
116,-25,6
-161,-110,3
-134,-89,3
-161,-85,3
-159,-105,3
188,154,0
-163,-114,3
-163,-115,3
-143,-77,3
-134,-107,3
-145,-106,3
-160,-180,4
121,-35,6
-54,-80,5
-173,-167,4
114,-25,6
175,155,0
-138,-113,3
-173,-172,4
170,183,0
111,-36,6
-63,22,2
20,-81,1
18,-92,1
-144,-105,3
-129,-98,3
169,153,0
-169,-166,4
-48,13,2
-67,10,2
184,172,0
-137,-102,3
-156,-82,3
105,-6,6
-155,-168,4
19,-72,1
24,-79,1
184,194,0
-152,-109,3
17,-75,1
110,-17,6
-59,18,2
-49,16,2
-147,-83,3
-40,20,2
-141,-112,3
-82,-89,5
-47,26,2
-61,-88,5
175,176,0
129,-24,6
185,164,0
-85,-80,5
167,161,0
192,163,0
192,176,0
-173,-164,4
-41,34,2
-164,-179,4
-156,-100,3
-168,-166,4
-148,-121,3
-44,26,2
173,162,0
180,166,0
120,-20,6
-169,-175,4
-61,28,2
-165,-180,4
-42,34,2
111,-37,6
134,-18,6
126,-23,6
18,153,0
173,181,0
-139,-105,3
19,-71,1
-146,-93,3
-65,-89,5
-37,36,2
-167,-163,4
-60,-86,5
118,-24,6
119,-18,6
125,-3,6
-168,-170,4
31,-87,1
-76,-88,5
128,-21,6
-141,-87,3
118,-22,6
184,168,0
-35,35,2
124,-11,6
-158,-102,3
177,168,0
-54,13,2
142,-12,6
-166,-110,3
-173,-168,4
-180,-174,4
-176,-95,3
16,-86,1
-175,-170,4
108,-10,6
17,-90,1
180,172,0
-158,-94,3
-81,-51,5
-169,-173,4
-162,-169,4
-41,25,2
-90,-84,5
-173,-166,4
-55,25,2
161,163,0
-56,15,2
163,181,0
175,166,0
-53,36,2
-57,28,2
-62,-84,5
112,-2,6
-150,-86,3
179,165,0
-65,6,2
-77,-100,5
177,169,0
-152,-89,3
123,-36,6
-154,-115,3
-41,36,2
-145,-84,3
20,-79,1
-68,-84,5
39,-75,1
27,-87,1
-58,-77,5
19,-83,1
-54,13,2
-23,-3,2
-34,10,2
42,-68,1
-171,-176,4
129,-28,6
-48,17,2
-171,-169,4
-144,-89,3
-178,-167,4
102,-16,6
-71,-85,5
-44,2,2
-126,-116,3
-172,-174,4
-70,-92,5
177,171,0
-38,28,2
-172,-171,4
-46,30,2
58,-66,1
26,-73,1
-147,-94,3
111,-18,6
125,-11,6
129,-38,6
175,164,0
-65,3,2
132,-20,6
10,-91,1
-33,19,2
121,-19,6
119,-23,6
-65,-72,5
-70,-65,5
-174,-164,4
-71,-80,5
14,-71,1
14,-74,1
181,165,0
-161,-98,3
-69,-80,5
168,175,0
-46,22,2
136,-12,6
-161,-89,3
-52,19,2
-173,-176,4
-145,-105,3
-166,-171,4
-61,-78,5
-70,-78,5
14,-95,1
-64,-75,5
122,-28,6
-34,17,2
-149,-87,3
-171,-171,4
-89,-107,5
-159,-79,3
-169,-166,4
-146,-106,3
112,-26,6
-147,-113,3
119,-30,6
-42,30,2
-179,-166,4
-61,32,2
106,-23,6
-166,-168,4
-143,-112,3
114,-13,6
-48,18,2
187,169,0
-169,-175,4
-135,-105,3
-144,-94,3
-174,-166,4
114,-34,6
-58,3,2
-143,-99,3
-1,-71,1
112,-24,6
122,-3,6
-162,-103,3
118,-22,6
169,173,0
-170,-102,3
-59,-92,5
23,-75,1
-47,27,2
-181,-173,4
-63,28,2
-166,-160,4
176,163,0
-48,16,2
23,-72,1
121,-14,6
-171,-182,4
-60,12,2
-163,-106,3
-175,-172,4
-157,-95,3
109,-28,6
174,176,0
-166,-101,3
-166,-174,4
-74,-70,5
-151,-110,3
-65,-98,5
185,175,0
-153,-94,3
-175,-172,4
-162,-167,4
-177,-168,4
-47,28,2
-171,-177,4
118,-15,6
-55,-88,5
-169,-175,4
-46,24,2
191,184,0
-66,-53,5
-146,-87,3
29,-94,1
-156,-97,3
198,160,0
48,-95,1
169,166,0
94,-31,6
116,-16,6
42,-89,1
29,-57,1
198,182,0
-152,-115,3
121,-23,6
15,-88,1
182,168,0
-73,-90,5
188,166,0
-176,-175,4
124,-31,6
-46,27,2
-41,40,2
-184,-169,4
-165,-159,4
183,151,0
-169,-108,3
-46,22,2
20,-96,1
-70,-98,5
107,-32,6
19,-78,1
186,174,0
20,-88,1
-82,-85,5
199,166,0
-140,-117,3
-61,-83,5
-173,-178,4
-57,32,2
-42,17,2
169,174,0
-167,-173,4
-168,-174,4
113,-20,6
2,-74,1
-67,31,2
122,-11,6
-161,-97,3
-52,33,2
-36,5,2
-64,-101,5
-73,-76,5
17,-77,1
182,173,0
-69,22,2
-69,-87,5
-176,-170,4
-175,-179,4
-86,-65,5
-167,-177,4
-148,-110,3
-169,-167,4
102,-27,6
-51,-79,5
192,162,0
-167,-168,4
-45,17,2
-62,-66,5
120,-10,6
188,158,0
-75,-64,5
-144,-97,3
118,-30,6
-75,-71,5
-73,-88,5
-77,-86,5
-76,-69,5
-171,-171,4
33,-82,1
-61,30,2
125,-16,6
-170,-172,4
8,-86,1
-1,-68,1
-63,28,2
40,-79,1
30,-85,1
-174,-167,4
-47,-79,5
-58,15,2
22,-69,1
177,179,0
178,167,0
-155,-102,3
15,-81,1
191,143,0
-48,37,2
137,-21,6
109,-32,6
-46,12,2
145,-14,6
-92,-82,5
7,-68,1
-78,-102,5
-61,-58,5
-173,-169,4
-175,-171,4
40,-73,1
-51,-82,5
23,-69,1
-133,-81,3
-167,-168,4
170,165,0
-71,-89,5
100,-42,6
119,-8,6
-167,-166,4
17,-82,1
-42,22,2
109,-27,6
-74,-87,5
26,-84,1
138,-46,6
4,-88,1
119,-33,6
175,158,0
-80,-71,5
199,186,0
-172,-180,4
-172,-171,4
-146,-93,3
-163,-87,3
-77,-80,5
-171,-171,4
9,-95,1
-60,17,2
-174,-168,4
109,-14,6
-142,-114,3
-178,-156,4
-170,-170,4
179,169,0
-159,-115,3
-170,-112,3
-143,-98,3
-146,-87,3
-61,21,2
183,176,0
172,169,0
124,-25,6
123,-13,6
28,-75,1
177,155,0
-180,-176,4
-140,-100,3
-66,-79,5
126,-31,6
-133,-122,3
-165,-171,4
176,175,0
179,166,0
-170,-173,4
-157,-107,3
-160,-177,4
-145,-87,3
193,157,0
23,-70,1
-38,23,2
-164,-96,3
-32,24,2
112,-31,6
-164,-174,4
188,173,0
-164,-99,3
117,-21,6
-70,-81,5
29,-78,1
178,172,0
171,147,0
-176,-174,4
180,166,0
-73,-70,5
119,-23,6
-78,-87,5
178,183,0
181,158,0
-171,-169,4
-152,-99,3
-56,-78,5
32,-65,1
13,-81,1
124,-31,6
-69,31,2
-77,-75,5
109,-44,6
-153,-104,3
142,-22,6
161,166,0
-57,18,2
179,167,0
-66,-83,5
-126,-98,3
-160,-105,3
192,174,0
-76,-76,5
17,-84,1
-139,-94,3
-155,80,3
20,-83,1
-46,38,2
-42,21,2
-154,-110,3
181,165,0
-62,8,2
135,-12,6
15,-61,1
-167,-171,4
-146,-95,3
-64,-87,5
-126,-111,3
-48,9,2
120,-15,6
30,-71,1
19,-74,1
-72,-87,5
-161,-163,4
-148,-101,3
-162,-167,4
-171,-178,4
-170,-110,3
-82,-89,5
-59,47,2
-170,-162,4
168,183,0
-70,-86,5
179,179,0
-161,-112,3
125,-28,6
5,-78,1
-70,-83,5
27,-80,1
-167,-164,4
128,-16,6
-71,-82,5
180,151,0
-56,40,2
-175,-172,4
-39,8,2
-56,-71,5
-65,28,2
129,-23,6
-67,-57,5
-160,-171,4
-170,-171,4
-45,34,2
-174,-170,4
178,189,0
-80,-68,5
-177,-173,4
-163,-171,4
-64,-65,5
120,-19,6
-169,-170,4
-75,-72,5
-169,-168,4
-79,-61,5
-72,16,2
186,183,0
-151,-114,3
-41,20,2
-53,14,2
126,-32,6
-52,25,2
17,-80,1
125,-8,6
-69,-75,5
-166,-170,4
-154,-115,3
117,-26,6
191,177,0
18,-92,1
-164,-168,4
177,175,0
121,-33,6
-80,-79,5
-66,-79,5
-71,32,2
-136,-84,3
-164,-178,4
5,-76,1
9,-74,1
195,172,0
130,-29,6
36,-84,1
-168,-166,4
-155,-162,4
187,144,0
-55,23,2
-47,25,2
-61,-80,5
31,-78,1
137,-30,6
-54,10,2
-38,22,2
23,-81,1
107,-39,6
-37,15,2
-8,-53,1
-70,-70,5
-155,-97,3
171,-165,0
-130,-102,3
-165,-171,4
21,-81,1
185,180,0
-42,27,2
-171,-166,4
25,-69,1
-40,42,2
191,164,0
175,188,0
-68,-63,5
101,-8,6
194,161,0
-51,-87,5
-152,-86,3
113,-23,6
-149,-99,3
-172,-170,4
182,188,0
-62,-91,5
-168,-73,3
-73,-79,5
-57,24,2
-73,-87,5
-59,-88,5
176,176,0
184,178,0
192,171,0
120,-24,6
-167,-174,4
-49,-83,5
-145,-111,3
-64,14,2
-172,-110,3
30,-71,1
132,-24,6
-62,3,2
25,-86,1
-61,28,2
26,-74,1
-65,24,2
-170,-169,4
24,-70,1
180,168,0
-159,-166,4
119,-7,6
-44,23,2
184,156,0
-165,-171,4
120,-26,6
-151,-113,3
23,-69,1
179,176,0
182,176,0
10,-88,1
-66,-101,5
13,-80,1
-169,-171,4
178,186,0
-143,-124,3
-47,31,2
-66,-70,5
137,-26,6
-171,-171,4
174,185,0
125,-11,6
-164,-174,4
-154,-105,3
-42,21,2
-163,-169,4
26,-81,1
-169,-97,3
-172,-173,4
-147,-97,3
25,-61,1
121,-22,6
