X,Y,GRUP
-174,-165,4
-169,-165,4
-173,-160,4
33,-80,1
-87,-62,5
-36,10,2
181,178,0
159,165,0
-88,-84,5
-168,-167,4
182,180,0
-160,-164,4
-137,-108,3
-147,-104,3
24,-79,1
-64,16,2
20,-75,1
172,181,0
181,170,0
-160,-94,3
-2,-73,1
-161,-95,3
30,-68,1
25,-62,1
-159,-107,3
21,-83,1
189,175,0
27,-74,1
-48,9,2
-154,-102,3
-172,-178,4
-60,-75,5
-170,-173,4
-60,23,2
-59,-86,5
-178,-170,4
-167,-173,4
-156,-104,3
32,-83,1
1,-78,1
-65,-102,5
4,-62,1
181,172,0
-68,-69,5
163,136,0
27,-70,1
-170,-79,3
-172,-171,4
22,-75,1
181,182,0
-60,-6,2
14,-80,1
-82,24,2
-167,-168,4
-143,-93,3
-161,-105,3
-169,-170,4
-153,-96,3
-168,-171,4
-51,14,2
-175,-170,4
-53,13,2
-178,-179,4
11,-72,1
174,179,0
193,182,0
34,-98,1
-88,-86,5
-76,-86,5
11,-76,1
-41,18,2
-145,-97,3
180,183,0
-147,-99,3
-84,-81,5
-52,-92,5
12,-76,1
-48,-76,5
-136,-106,3
-78,-62,5
172,166,0
-75,-98,5
-61,-80,5
166,168,0
-82,-66,5
-47,12,2
158,160,0
-48,30,2
-155,-87,3
-67,-63,5
27,-87,1
-59,22,2
159,171,0
-149,-93,3
-170,-109,3
21,-91,1
182,152,0
-70,-61,5
-45,13,2
186,156,0
34,-77,1
-146,-86,3
-144,-90,3
-137,-86,3
32,-87,1
178,164,0
-40,31,2
-177,-162,4
-77,-86,5
172,172,0
185,173,0
-139,-100,3
-170,-177,4
-49,25,2
-63,11,2
-177,-165,4
19,-82,1
-163,-99,3
-151,-98,3
-74,-83,5
-162,-173,4
-142,-106,3
176,177,0
-69,-91,5
-66,-83,5
34,-75,1
-53,3,2
-133,-107,3
-90,-92,5
188,160,0
23,-63,1
-168,-171,4
-162,-101,3
-59,-5,2
188,174,0
-54,23,2
-166,-174,4
-167,-169,4
-67,-87,5
-74,-78,5
-136,-82,3
-54,-70,5
4,-76,1
-157,-103,3
-50,10,2
-148,-103,3
-175,-164,4
-160,-97,3
-75,-79,5
7,-71,1
-68,-68,5
24,-81,1
-46,16,2
181,166,0
-57,10,2
24,-76,1
-175,-98,3
-40,11,2
-171,-173,4
-129,-92,3
-167,-170,4
-76,-72,5
23,-67,1
-78,-94,5
175,148,0
191,171,0
31,-82,1
194,166,0
-172,-103,3
16,-85,1
-75,-78,5
-157,-120,3
-79,-95,5
172,166,0
-67,-73,5
-74,-71,5
-173,-171,4
-46,23,2
22,-81,1
11,-70,1
-78,-72,5
-175,-167,4
-168,-175,4
-142,-96,3
30,-70,1
184,177,0
178,172,0
-37,12,2
-78,-75,5
-146,-84,3
190,166,0
-180,-171,4
-70,-84,5
-41,27,2
-171,-77,3
-167,-169,4
-62,-70,5
197,180,0
-57,22,2
-67,-74,5
-167,-172,4
185,184,0
178,169,0
-149,-115,3
28,-97,1
-174,-166,4
-50,17,2
175,165,0
-82,-76,5
179,166,0
172,162,0
-128,-107,3
197,169,0
29,-64,1
-158,-92,3
-57,15,2
-57,31,2
-134,-99,3
30,-70,1
-58,-86,5
18,-77,1
-151,-96,3
-155,-110,3
21,-76,1
13,-78,1
11,-81,1
-142,-88,3
184,159,0
-48,21,2
-58,-64,5
-76,30,2
-138,-102,3
-81,-82,5
28,-78,1
179,181,0
-170,-175,4
189,170,0
-151,-93,3
-175,-176,4
-172,-171,4
28,-57,1
-163,-93,3
-158,-90,3
-166,-173,4
-148,-80,3
-73,-80,5
22,-83,1
174,185,0
180,166,0
-59,18,2
20,-85,1
-155,-110,3
-147,-95,3
-33,15,2
12,-62,1
186,169,0
-35,17,2
-156,-111,3
-173,-177,4
-166,-170,4
25,-84,1
173,168,0
18,-78,1
-73,-88,5
-166,-165,4
-62,-93,5
-169,-167,4
-66,-81,5
-157,-111,3
-170,-171,4
-3,-77,1
-167,-163,4
-45,25,2
172,164,0
-48,8,2
30,-89,1
186,184,0
-155,-106,3
15,-95,1
-31,22,2
11,-72,1
-92,-66,5
27,-79,1
12,-63,1
20,-81,1
-173,-181,4
-39,27,2
-59,39,2
-159,-108,3
-155,-120,3
181,171,0
-68,-80,5
183,147,0
-52,32,2
-72,-109,5
-75,-87,5
-40,14,2
-70,-89,5
173,175,0
-171,-167,4
183,168,0
-85,-82,5
187,177,0
185,169,0
-167,-168,4
-161,-161,4
182,168,0
-74,-93,5
-70,-88,5
187,153,0
-148,-89,3
-56,4,2
14,-79,1
-166,-104,3
166,189,0
-48,30,2
-79,-76,5
-65,-65,5
159,177,0
30,-84,1
178,173,0
7,-81,1
-55,33,2
-164,-107,3
-160,-101,3
178,170,0
-156,-101,3
176,154,0
-148,-111,3
192,168,0
-51,13,2
-79,-70,5
-180,-177,4
196,163,0
-76,-83,5
-153,-93,3
-86,-72,5
-164,-111,3
182,184,0
-44,24,2
-168,-172,4
-81,-70,5
-73,-73,5
-70,-85,5
-170,-164,4
-59,-77,5
-149,-90,3
21,-72,1
-158,-105,3
-76,-88,5
175,179,0
194,181,0
-174,-167,4
194,175,0
-167,-170,4
-74,-79,5
-177,-173,4
-69,-83,5
-79,-69,5
22,-89,1
-168,-168,4
-172,-170,4
21,-96,1
-173,-176,4
-63,37,2
-171,-175,4
-155,-106,3
-56,22,2
182,179,0
-71,-88,5
-59,-80,5
165,162,0
-168,-165,4
-81,-70,5
-82,-82,5
16,-78,1
-167,-173,4
10,-80,1
-146,-98,3
-64,16,2
-71,-66,5
-168,-79,3
-62,-79,5
-174,-171,4
172,179,0
170,172,0
-153,-93,3
-134,-95,3
-174,-165,4
35,-70,1
-82,-88,5
189,181,0
182,160,0
-167,-168,4
39,-78,1
-145,-87,3
-165,-163,4
179,154,0
-62,-78,5
-72,-72,5
-134,-102,3
-72,-72,5
-68,-69,5
-59,-74,5
171,182,0
-172,-174,4
187,154,0
-57,17,2
-58,27,2
-84,-85,5
-82,-65,5
-72,-87,5
-71,-89,5
-172,-166,4
182,175,0
-54,-78,5
-87,-89,5
-127,-110,3
-170,-176,4
19,-83,1
174,152,0
-46,30,2
-61,21,2
-168,-167,4
-79,-77,5
-140,-112,3
-157,-98,3
167,160,0
-42,6,2
11,-71,1
-55,36,2
-167,-164,4
-174,-157,4
-55,-72,5
20,-96,1
182,178,0
-177,-167,4
-4,-58,1
-173,-172,4
-71,-84,5
197,174,0
26,-80,1
-50,16,2
-80,-66,5
-166,-168,4
-44,14,2
181,164,0
-149,-106,3
-76,-86,5
-67,-84,5
19,-68,1
189,161,0
180,168,0
-60,-83,5
166,171,0
22,-96,1
-170,-159,4
-47,20,2
-158,-92,3
-150,-119,3
-62,-75,5
-173,-161,4
17,-85,1
-145,-101,3
-24,18,2
-172,-173,4
-168,-166,4
25,-81,1
-164,-174,4
-48,16,2
-185,-164,4
-175,-171,4
-61,1,2
-168,-112,3
-57,12,2
-51,-72,5
19,-63,1
-173,-162,4
-148,-121,3
-148,-99,3
-138,-104,3
5,-74,1
-58,-83,5
-58,22,2
-72,27,2
-173,-169,4
-135,-109,3
-171,-161,4
-172,-170,4
33,-87,1
-174,-176,4
-165,-85,4
-167,-175,4
-81,-89,5
19,-72,1
-74,-91,5
-56,20,2
-52,22,2
-162,-88,3
-64,-80,5
30,-81,1
-64,17,2
-152,-98,3
-171,-169,4
-141,-87,3
-165,-169,4
-164,-164,4
-47,16,2
28,-87,1
170,176,0
-83,-74,5
22,-65,1
-49,-89,5
27,-76,1
-42,15,2
-130,-98,3
-63,-79,5
-43,27,2
-145,-109,3
22,-97,1
-54,6,2
197,190,0
-128,-96,3
-158,-85,3
-158,-109,3
-153,-115,3
23,-87,1
-76,-83,5
-65,-82,5
-161,-86,3
-90,-81,5
-164,-168,4
-66,-76,5
-144,-116,3
-59,18,2
160,162,0
181,169,0
-97,-103,5
-39,16,2
179,182,0
-158,-97,3
-159,-101,3
165,173,0
-149,-97,3
-56,11,2
192,162,0
167,176,0
4,-78,1
-55,32,2
-42,28,2
-164,-167,4
-148,-89,3
174,171,0
181,164,0
-181,-179,4
-57,-90,5
-52,14,2
179,172,0
-146,-95,3
182,179,0
-167,-169,4
-65,-86,5
-73,-66,5
20,-78,1
-149,-104,3
175,166,0
-143,-97,3
3,-96,1
-47,12,2
-52,27,2
-154,-98,3
-172,-166,4
25,-75,1
-143,-99,3
-79,-75,5
-66,19,2
-134,-106,3
-160,-164,4
168,163,0
-70,-77,5
-43,32,2
-170,-176,4
-50,23,2
-67,-79,5
-82,-89,5
-61,14,2
23,-97,1
18,-76,1
-72,-75,5
-165,-166,4
-178,-173,4
-56,33,2
-73,-85,5
190,180,0
-174,-169,4
-146,-96,3
-78,-87,5
12,-76,1
30,-73,1
-167,-176,4
-39,40,2
-145,-98,3
-68,-89,5
-170,-163,4
-160,-166,4
-142,-112,3
28,-91,1
12,-69,1
-75,-82,5
-84,-95,5
2,-88,1
-160,-93,3
189,180,0
169,158,0
4,-83,1
7,-68,1
18,-90,1
-157,-99,3
-145,-83,3
-81,-79,5
-157,-92,3
188,181,0
-144,-122,3
-44,25,2
19,-73,1
-144,-106,3
-149,-95,3
-159,-99,3
-55,28,2
-55,44,2
188,171,0
-59,15,2
-145,-110,3
-164,-175,4
183,158,0
-61,21,2
-177,-171,4
40,-72,1
10,-78,1
193,182,0
-149,-94,3
-170,-167,4
36,-86,1
-161,-167,4
-62,-79,5
-75,-93,5
-156,-90,3
31,-71,1
-151,-121,3
-67,4,2
12,-77,1
-67,-87,5
-146,-103,3
-145,-135,3
-171,-158,4
-150,-91,3
14,-89,1
-146,-96,3
26,-98,1
187,162,0
-167,-169,4
-162,-88,3
-66,-83,5
-92,-83,5
-69,-88,5
187,182,0
188,160,0
166,170,0
-51,33,2
-146,-81,3
-173,-161,4
28,-92,1
183,171,0
-82,-90,5
-55,25,2
-173,-160,4
-72,-76,5
175,180,0
-168,-176,4
-158,-92,3
171,183,0
-178,-166,4
177,153,0
-76,-91,5
-56,18,2
-168,-157,4
-166,-164,4
-152,-123,3
183,178,0
13,-106,1
-80,-79,5
24,-75,1
-157,-112,3
-169,-176,4
-55,21,2
-154,-99,3
-141,-102,3
-145,-107,3
-165,-178,4
10,-73,1
-180,-170,4
-143,-97,3
-81,-83,5
174,167,0
-151,-92,3
181,187,0
-169,-165,4
35,-95,1
164,160,0
-53,25,2
179,172,0
-48,-85,5
-148,-101,3
-165,-172,4
-75,-88,5
-74,-86,5
-39,27,2
-46,9,2
-88,-92,5
175,158,0
-161,-122,3
-136,-77,3
-171,-168,4
10,-79,1
-60,32,2
12,-77,1
19,-87,1
170,169,0
-148,-92,3
-79,-83,5
-168,-169,4
-159,-165,4
194,173,0
-51,9,2
189,164,0
-135,-80,3
47,-68,1
-149,-107,3
-58,13,2
-146,-98,3
-70,-72,5
-166,-171,4
-177,-170,4
-76,-73,5
33,-72,1
185,168,0
172,184,0
-166,-76,3
-145,-101,3
-160,-91,3
-142,-89,3
-61,-73,5
-175,-175,4
40,-75,1
-162,-105,3
-72,-77,5
-158,-174,4
7,-62,1
11,-72,1
-176,-175,4
-155,-176,4
182,169,0
-133,-102,3
-52,10,2
12,-74,1
-64,-83,5
-74,-75,5
39,-62,1
12,-71,1
-164,-169,4
-81,-86,5
-31,23,2
-61,9,2
-47,19,2
-165,-94,3
-171,-171,4
-135,-109,3
-134,-84,3
177,147,0
-68,25,2
23,-103,1
-174,-170,4
16,-82,1
182,147,0
180,163,0
-165,-100,3
-43,22,2
-57,-94,5
-43,27,2
-79,-83,5
-175,-170,4
-71,-71,5
-168,-174,4
-65,-73,5
-153,-127,3
-174,-179,4
-48,22,2
17,-76,1
-65,-62,5
162,186,0
12,-72,1
-57,-73,5
-80,-97,5
-43,35,2
-84,-85,5
189,168,0
160,156,0
-77,-73,5
-176,-167,4
-75,-75,5
-70,-83,5
-167,-91,3
27,-70,1
-172,-170,4
-63,-86,5
-161,-104,3
-59,-63,5
-71,25,2
31,-77,1
-76,-85,5
-42,19,2
-176,-169,4
-45,15,2
-148,-117,3
-166,-167,4
-67,-96,5
-148,-97,3
-55,-82,5
177,181,0
-37,9,2
-168,-173,4
-58,16,2
184,183,0
16,-72,1
-40,13,2
-168,-108,3
-175,-168,4
29,-76,1
-47,15,2
-68,-78,5
-66,-73,5
-77,-78,5
-171,-173,4
-73,-83,5
-87,-107,5
-161,-165,4
-67,-72,5
20,-77,1
-171,-166,4
-158,-89,3
-33,11,2
-75,-72,5
-169,129,4
192,170,0
166,181,0
-168,-173,4
-144,-89,3
-149,-113,3
-50,9,2
-49,-87,5
-36,22,2
-173,-164,4
178,179,0
172,177,0
176,164,0
17,-83,1
40,-71,1
-183,-170,4
-68,-66,5
-169,-173,4
176,159,0
-66,-87,5
17,-67,1
22,-78,1
-62,-84,5
-162,-171,4
-150,-104,3
-174,-170,4
-139,-120,3
13,-83,1
23,-87,1
9,-79,1
-67,-83,5
-170,-93,3
183,172,0
185,184,0
-47,14,2
11,-86,1
196,158,0
-174,-163,4
-148,-98,3
-69,-70,5
-66,19,2
-172,-172,4
-57,-71,5
-47,33,2
178,193,0
-57,27,2
-36,22,2
35,-73,1
-169,-86,3
26,-73,1
191,179,0
19,-82,1
-159,-90,3
-45,36,2
195,158,0
-66,-68,5
165,157,0
-33,26,2
-166,-164,4
-173,-176,4
167,161,0
168,166,0
17,-84,1
-57,20,2
-137,-94,3
20,-85,1
-49,21,2
-80,-79,5
180,183,0
27,-95,1
-139,-92,3
-147,-100,3
174,176,0
192,167,0
31,-77,1
-166,-174,4
17,-73,1
181,169,0
-44,21,2
-155,-85,3
-125,-92,3
-85,-74,5
-56,28,2
-44,2,2
-144,-108,3
198,176,0
-162,-95,3
-51,20,2
8,-102,1
183,174,0
187,171,0
21,-95,1
-171,-170,4
-149,-88,3
-169,-180,4
-169,-167,4
180,193,0
13,-51,1
-175,-174,4
-175,-177,4
22,-70,1
-168,-165,4
-67,-76,5
30,-82,1
-148,-95,3
-66,-86,5
22,-77,1
174,160,0
169,175,0
-92,-67,5
14,-60,1
6,-83,1
7,-76,1
173,173,0
-156,-110,3
-153,-89,3
-175,-168,4
-62,30,2
-63,27,2
-72,-74,5
169,159,0
189,171,0
-64,37,2
14,-79,1
-36,30,2
-63,-101,5
-149,-104,3
2,-85,1
-169,-171,4
-172,-162,4
-66,13,2
15,-84,1
180,160,0
31,-80,1
-150,-104,3
174,165,0
-136,-97,3
-72,-108,5
-159,-166,4
178,170,0
-154,-95,3
-161,-104,3
-58,-95,5
-71,-86,5
-149,-86,3
181,167,0
-44,16,2
158,176,0
19,-83,1
179,168,0
-44,-2,2
13,-76,1
170,190,0
-166,-168,4
-161,-171,4
-151,-80,3
154,29,2
-171,-173,4
-79,-69,5
180,155,0
-148,-111,3
-172,-171,4
16,-72,1
-60,12,2
-55,-1,2
12,-92,1
41,-79,1
-76,-73,5
-68,-78,5
28,-78,1
-73,-75,5
-65,12,2
-70,-69,5
-33,28,2
-56,-74,5
27,-87,1
19,-67,1
-52,10,2
-42,15,2
-81,-81,5
16,-74,1
-178,-176,4
-67,-90,5
-57,-72,5
13,-66,1
-64,10,2
12,-94,1
-64,-101,5
-55,-97,5
-64,-82,5
20,-85,1
-165,-175,4
10,-76,1
-92,-73,5
-65,22,2
-155,-107,3
169,188,0
-44,18,2
-62,28,2
16,-102,1
8,-81,1
-171,-172,4
188,175,0
13,-83,1
10,-63,1
181,175,0
-62,32,2
-163,-175,4
18,-69,1
182,181,0
186,-89,3
-172,-176,4
-80,-87,5
192,169,0
180,172,0
-46,35,2
-34,9,2
-146,-105,3
170,182,0
-51,20,2
-55,20,2
-167,-169,4
-43,-63,5
-159,-107,3
-171,-173,4
-87,-84,5
17,-92,1
-79,-78,5
22,-70,1
15,-95,1
-71,-74,5
-51,24,2
25,-93,1
-58,-76,5
-163,-174,4
10,-75,1
20,-96,1
-54,31,2
-59,19,2
-73,36,2
184,177,0
10,-75,1
-145,-111,3
184,173,0
175,162,0
-154,-83,3
24,-96,1
-145,-110,3
-168,-171,4
-61,21,2
-156,-174,4
-156,-105,3
22,-84,1
-171,-171,4
-53,25,2
184,150,0
-168,-173,4
180,172,0
-59,32,2
-166,-94,3
-143,-85,3
35,-102,1
-38,35,2
-61,-71,5
-154,-106,3
162,176,0
-52,26,2
-56,-69,5
-62,-76,5
-157,-103,3
-74,-90,5
-168,-168,4
-67,-76,5
191,172,0
-173,-167,4
-28,3,2
-77,-71,5
-45,33,2
11,-81,1
-76,-85,5
-77,-90,5
-82,-98,5
-41,-3,2
35,-89,1
33,-102,1
-64,-65,5
-174,-174,4
130,-176,4
-61,18,2
32,-83,1
16,-87,1
182,175,0
-3,-73,1
-82,-67,5
-43,7,2
-47,21,2
35,-83,1
-44,22,2
29,-73,1
-60,-69,5
186,185,0
172,161,0
189,161,0
25,-86,1
9,-76,1
-51,16,2
-55,25,2
-84,-80,5
-50,-69,5
36,-100,1
-54,8,2
-172,-171,4
-165,-170,4
182,173,0
-162,-170,4
15,-83,1
-169,-171,4
24,-96,1
-170,-169,4
31,-82,1
-50,17,2
-160,-99,3
-85,-81,5
-153,-92,3
-38,6,2
-167,-83,3
-131,-100,3
31,-74,1
10,-82,1
-163,-170,4
-138,-118,3
180,166,0
181,172,0
-68,-85,5
176,172,0
165,164,0
-60,11,2
-32,14,2
-153,-102,3
164,170,0
-73,-85,5
-45,40,2
168,189,0
-161,-110,3
9,-87,1
195,151,0
-178,-174,4
10,-98,1
-164,-167,4
-160,-171,4
-145,-87,3
-147,-102,3
-162,-100,3
-91,-81,5
-138,-92,3
171,164,0
-171,-165,4
-142,-98,3
-67,-97,5
28,-82,1
179,173,0
-139,-94,3
174,175,0
157,184,0
24,-63,1
188,193,0
-50,16,2
186,191,0
18,-82,1
-75,3,2
-48,20,2
-166,-97,3
-38,30,2
-61,-85,5
42,-72,1
-152,-93,3
-58,28,2
173,177,0
173,174,0
-64,-70,5
21,-82,1
-143,-102,3
186,173,0
-66,-83,5
21,-81,1
-58,12,2
172,169,0
22,-55,1
170,170,0
-64,13,2
-59,-77,5
-152,-84,3
-54,9,2
-154,-91,3
-16,-91,1
-164,-86,3
182,173,0
178,183,0
30,-75,1
12,-72,1
4,-73,1
-146,-98,3
-134,-88,3
-56,12,2
-176,-179,4
-171,-177,4
17,-84,1
-175,-178,4
-147,-100,3
172,192,0
-71,-94,5
-53,17,2
-159,-106,3
-38,13,2
-169,-179,4
-160,-175,4
-163,-169,4
-60,-77,5
-178,-166,4
-56,12,2
198,185,0
19,-59,1
2,-88,1
19,-80,1
-145,-97,3
-168,-172,4
171,178,0
176,172,0
-154,-111,3
-168,-170,4
192,160,0
-157,-104,3
-75,-80,5
34,-69,1
195,170,0
-40,27,2
-76,-85,5
-77,-77,5
-176,-169,4
-45,13,2
-77,-75,5
-50,30,2
176,170,0
-180,-173,4
191,184,0
-59,32,2
-169,-173,4
-175,-165,4
-59,19,2
-167,-175,4
-170,-167,4
-53,10,2
-180,-172,4
-49,25,2
-50,15,2
-175,-166,4
189,161,0
21,-87,1
182,172,0
185,175,0
178,180,0
-172,-175,4
-42,29,2
195,181,0
-150,-96,3
170,161,0
-39,12,2
192,176,0
19,-85,1
186,177,0
-45,14,2
-180,-170,4
-53,10,2
-50,38,2
37,-68,1
-152,-110,3
-163,-171,4
167,164,0
178,164,0
-86,10,2
22,-87,1
-131,-97,3
-54,19,2
-57,33,2
-48,30,2
-50,39,2
-37,21,2
-153,-101,3
-170,-162,4
-161,-106,3
175,188,0
-50,-2,2
-83,-80,5
23,-82,1
-54,15,2
28,-78,1
184,157,0
-167,-169,4
-151,-105,3
-154,-100,3
-174,-169,4
7,-84,1
-154,-109,3
-149,-90,3
-143,-103,3
-166,-173,4
-175,-167,4
-168,-162,4
184,180,0
16,-80,1
-76,-87,5
-82,-82,5
-148,-96,3
-173,-171,4
-160,-171,4
-171,-175,4
-73,-77,5
-146,-88,3
-163,-96,3
-60,12,2
-59,-3,2
177,159,0
-59,21,2
18,-64,1
-73,-88,5
-152,-89,3
-174,-175,4
15,-93,1
-34,24,2
-73,-88,5
-166,-166,4
17,-71,1
59,-68,1
-51,17,2
-174,-170,4
-139,-106,3
-172,-162,4
-51,26,2
-168,-167,4
-59,-77,5
5,-73,1
46,-87,1
-168,-165,4
188,169,0
-169,-168,4
-167,-163,4
-173,-167,4
-163,-171,4
-171,-166,4
164,159,0
-81,-75,5
-159,-105,3
-148,-115,3
-172,-169,4
9,-101,1
-145,-98,3
-164,-172,4
-165,-170,4
180,169,0
-53,24,2
-86,-61,5
173,159,0
29,-75,1
-141,-95,3
-158,-117,3
-59,13,2
-161,-174,4
186,187,0
12,-72,1
-63,-74,5
-51,12,2
183,164,0
-159,-104,3
-151,-100,3
-166,-177,4
188,179,0
-58,-66,5
-70,7,2
-159,-170,4
-168,-165,4
-137,-123,3
-58,-88,5
23,-84,1
5,-85,1
-52,13,2
-60,8,2
172,154,0
184,188,0
21,-80,1
-75,-76,5
-66,-80,5
-167,-165,4
-174,-164,4
-39,31,2
27,-64,1
26,-72,1
-174,-175,4
-165,-168,4
-140,-106,3
-40,10,2
-81,-101,5
-169,-167,4
-169,-171,4
-81,-83,5
-162,-169,4
22,-44,1
182,181,0
-173,-161,4
-88,-84,5
-143,-109,3
-63,-80,5
-86,-88,5
-149,-108,3
-150,-104,3
-69,-67,5
18,-89,1
-181,-171,4
-61,-76,5
-83,-65,5
-45,23,2
-46,5,2
-167,-172,4
167,168,0
-170,-173,4
-58,-79,5
-46,18,2
-56,-86,5
-167,-176,4
173,166,0
174,152,0
-32,20,2
-172,-176,4
-61,26,2
-48,14,2
30,-80,1
-173,-164,4
-134,-108,3
-63,33,2
-60,-79,5
-157,-173,4
-167,-170,4
-53,20,2
22,-74,1
-170,-172,4
-133,-101,3
19,-79,1
-133,-113,3
-49,20,2
-57,-84,5
-51,24,2
-73,-81,5
11,-78,1
23,-77,1
164,161,0
181,164,0
-69,-74,5
16,-73,1
-64,23,2
-58,-61,5
-58,-79,5
-55,7,2
-50,1,2
-69,-72,5
170,181,0
-146,-119,3
-147,-96,3
-62,-78,5
25,-76,1
-160,-174,4
32,-84,1
-45,19,2
-59,27,2
167,180,0
-168,-170,4
-37,25,2
-148,-97,3
192,188,0
-140,-94,3
173,161,0
-159,-96,3
7,-76,1
-50,20,2
18,-67,1
-148,-85,3
164,157,0
26,-94,1
-75,-72,5
-155,-103,3
-170,-105,3
-67,-67,5
-63,23,2
-46,-6,2
-138,-81,3
172,163,0
-53,-72,5
174,157,0
168,171,0
40,-74,1
-148,-107,3
-171,-174,4
-67,-62,5
-170,-178,4
-67,-92,5
175,171,0
-67,-78,5
-53,19,2
-78,-97,5
-52,-73,5
-47,35,2
176,190,0
-155,-94,3
-78,-75,5
-70,-79,5
187,160,0
197,183,0
167,-83,1
-174,-168,4
18,-54,1
-170,-172,4
-51,21,2
-75,-88,5
24,-70,1
-50,34,2
190,176,0
-134,-112,3
-173,-171,4
32,-69,1
-147,-107,3
-73,-85,5
194,180,0
16,-83,1
-57,23,2
-29,18,2
176,167,0
-154,-109,3
-162,-118,3
-143,-94,3
-71,-84,5
-159,-106,3
-61,-72,5
25,-78,1
-172,-174,4
-172,-168,4
188,173,0
-56,-7,2
27,-73,1
-59,-82,5
-46,14,2
-87,-72,5
170,165,0
-45,27,2
-173,-158,4
-149,-92,3
192,179,0
-67,20,2
-179,-167,4
175,174,0
-170,-107,3
-163,-106,3
177,171,0
-66,-73,5
-146,-91,3
-153,-91,3
-57,-82,5
-55,9,2
-52,-92,5
-158,-110,3
-74,-77,5
-151,-87,3
-162,-165,4
-66,-88,5
-170,-173,4
180,168,0
22,-96,1
-34,24,2
24,-85,1
-173,-168,4
-160,-115,3
-64,-78,5
-135,-94,3
-165,-176,4
10,-73,1
-168,-177,4
-50,28,2
-62,-82,5
-52,15,2
32,-82,1
179,197,0
188,179,0
13,-69,1
184,166,0
-149,-90,3
-169,-172,4
-54,32,2
-173,-179,4
168,165,0
193,183,0
-51,-95,5
-42,1,2
-57,33,2
-68,-80,5
-56,37,2
175,181,0
-74,-85,5
-78,-89,5
26,-51,1
-67,43,2
-49,26,2
-62,-98,5
20,-90,1
-148,-108,3
-153,-106,3
-78,-102,5
-44,28,2
23,-88,1
-138,-106,3
-56,14,2
173,159,0
18,-78,1
-153,-114,3
-72,-93,5
185,184,0
-133,-83,3
-78,-72,5
4,-56,1
-46,15,2
-50,17,2
-164,-85,3
38,-93,1
-68,-86,5
180,175,0
47,-88,1
-168,-166,4
19,-74,1
-167,-170,4
-144,-87,3
-69,-92,5
-63,-66,5
-81,-94,5
-164,-166,4
-60,28,2
-56,-82,5
19,-77,1
167,167,0
35,-89,1
-165,-175,4
-78,-87,5
25,-82,1
-173,-163,4
31,-73,1
-50,10,2
26,-87,1
24,-76,1
-146,-86,3
178,162,0
29,-70,1
-67,-57,5
-80,-89,5
-144,-96,3
-80,-89,5
199,158,0
-55,13,2
21,-78,1
169,159,0
189,175,0
-173,-172,4
-70,-92,5
-46,24,2
-164,-173,4
25,-99,1
-163,-167,4
-51,18,2
-145,-101,3
-139,-106,3
36,-83,1
-68,-79,5
-137,-90,3
-53,0,2
-132,-108,3
-167,-170,4
-169,-170,4
23,-93,1
-93,-82,5
-61,14,2
-71,-78,5
175,176,0
-159,-111,3
-173,-175,4
-47,25,2
27,-105,1
-61,-72,5
-60,23,2
-164,-169,4
-169,-178,4
-174,-166,4
-164,-176,4
-73,-82,5
-162,-114,3
-177,-173,4
-169,-168,4
-46,26,2
180,177,0
190,141,0
-53,13,2
-172,-177,4
-42,12,2
-169,-164,4
-48,19,2
186,180,0
-54,32,2
24,-78,1
182,179,0
159,168,0
-46,18,2
-176,-168,4
-53,-82,5
3,-91,1
171,184,0
16,-92,1
-49,24,2
-134,-89,3
-45,34,2
-164,-102,3
27,-66,1
163,162,0
-175,-173,4
-150,-99,3
-164,-164,4
7,-84,1
-170,-174,4
-179,-166,4
-162,-170,4
-151,-115,3
-166,-174,4
-79,-85,5
14,-85,1
-175,-171,4
-71,-88,5
20,-84,1
175,162,0
30,-87,1
-175,-181,4
27,-81,1
-53,26,2
-163,-109,3
-54,29,2
176,156,0
190,163,0
173,151,0
-51,-5,2
191,173,0
-63,-86,5
185,175,0
-142,-97,3
175,168,0
183,169,0
-137,-103,3
189,164,0
27,-90,1
-165,-184,4
-170,-174,4
-148,-104,3
-148,-89,3
28,-72,1
-165,-166,4
-54,-78,5
-34,19,2
-88,-73,5
-142,-88,3
-173,-179,4
-58,-74,5
4,-104,1
-173,-172,4
-167,-172,4
-82,-85,5
-169,-174,4
-186,-174,4
-169,-178,4
-143,-94,3
-36,25,2
9,-76,1
20,-88,1
-169,-174,4
-75,-81,5
-82,-87,5
176,167,0
-63,29,2
-49,7,2
184,162,0
-167,-160,4
178,181,0
-143,-100,3
166,189,0
-172,-168,4
-175,-170,4
185,173,0
-179,-166,4
-152,-105,3
172,172,0
27,-69,1
11,-81,1
15,-87,1
-157,-106,3
196,182,0
30,-91,1
-67,-84,5
170,183,0
187,181,0
-173,-161,4
-169,-176,4
-147,-103,3
-54,28,2
7,-71,1
-177,-165,4
-186,-173,4
34,-72,1
-39,53,2
-170,-172,4
-166,-165,4
191,169,0
-160,-99,3
177,150,0
183,177,0
186,169,0
169,174,0
6,-83,1
-142,-104,3
-45,16,2
-161,-173,4
183,172,0
-70,-79,5
-154,-120,3
-54,32,2
-64,-109,5
-72,-92,5
179,179,0
2,-82,1
175,182,0
-72,-62,5
-172,-168,4
-54,13,2
-173,-166,4
176,185,0
181,160,0
-72,-92,5
-69,-86,5
19,-71,1
173,159,0
-79,-80,5
-54,-90,5
-44,11,2
