X,Y,GRUP
-56,17,2
12,-76,1
-38,21,2
199,167,0
41,-80,1
-130,-87,3
25,-69,1
-165,-180,4
-58,28,2
193,178,0
-65,31,2
22,-67,1
-143,-101,3
-154,-112,3
-174,-169,4
-132,-118,3
-54,22,2
-171,-163,4
16,-76,1
-31,35,2
-163,-169,4
183,185,0
-77,14,2
179,169,0
192,174,0
-176,-169,4
-166,-175,4
-177,-85,3
22,-62,1
-138,-116,3
-171,-170,4
-160,-107,3
-42,21,2
36,-74,1
-148,-97,3
-172,-171,4
-51,24,2
-150,-110,3
-152,-116,3
5,-86,1
-167,-175,4
-161,-91,3
-53,19,2
-59,37,2
-176,-176,4
-147,-101,3
-159,-96,3
4,-72,1
176,167,0
-168,-109,3
-43,31,2
-176,-168,4
-148,-102,3
-178,-165,4
-168,-162,4
31,-77,1
173,187,0
-40,31,2
11,-72,1
14,-71,1
-167,-165,4
168,174,0
-173,-168,4
183,171,0
-165,-165,4
166,162,0
-171,-171,4
182,180,0
-163,-165,4
28,-80,1
-148,-95,3
-133,-115,3
32,-79,1
184,172,0
-145,-98,3
-173,-172,4
158,168,0
-134,-101,3
3,-67,1
160,171,0
189,173,0
24,-76,1
-46,25,2
-128,-100,3
-33,25,2
11,-72,1
198,172,0
-147,-101,3
-167,-169,4
-62,21,2
187,158,0
193,164,0
-36,21,2
-144,-103,3
-146,-115,3
197,168,0
166,170,0
193,172,0
178,178,0
-135,-88,3
-140,-93,3
-171,-98,3
-159,-110,3
-59,3,2
178,158,0
35,-72,1
-172,-170,4
-140,-105,3
-9,-80,1
185,174,0
-51,19,2
4,-100,1
-166,-166,4
6,-89,1
-32,15,2
-143,-129,3
-162,-167,4
12,-79,1
-161,-161,4
-45,22,2
28,-86,1
-150,-110,3
-148,-97,3
-43,24,2
-159,-77,3
-129,-102,3
-161,-168,4
-54,30,2
-126,-98,3
176,169,0
-169,-163,4
-155,-97,3
21,-67,1
-154,-116,3
186,167,0
38,-84,1
-155,-118,3
-61,14,2
25,-82,1
22,-70,1
-179,-162,4
-145,-86,3
-167,-173,4
162,170,0
-160,-180,4
-175,-172,4
24,-75,1
33,-70,1
-167,-173,4
-177,-168,4
-127,-98,3
-176,-171,4
-61,18,2
-38,41,2
-49,29,2
-176,-174,4
-54,34,2
172,184,0
188,174,0
-151,-124,3
-150,-118,3
-166,-108,3
14,-83,1
-32,17,2
9,-79,1
35,-79,1
28,-81,1
-60,17,2
-140,-95,3
181,167,0
-146,-104,3
-135,-98,3
-150,-93,3
-134,-117,3
-158,-86,3
-167,-176,4
17,-73,1
-176,-172,4
18,-76,1
32,-59,1
13,-58,1
172,171,0
28,-68,1
-53,29,2
-145,-85,3
18,-72,1
-145,-108,3
24,-67,1
180,171,0
-150,-103,3
-169,-161,4
23,-70,1
-130,-94,3
-171,-110,3
-153,-91,3
-157,-88,3
175,167,0
-136,-117,3
-135,-79,3
-173,-165,4
-74,43,2
-156,-100,3
33,-70,1
-166,-167,4
-176,-165,4
-149,-108,3
17,-68,1
-51,27,2
-43,20,2
-152,-111,3
30,-78,1
-33,13,2
187,180,0
-134,-93,3
-153,-98,3
-174,-174,4
-141,-103,3
17,-83,1
-183,-167,4
-172,-175,4
177,178,0
-134,-99,3
190,160,0
-146,-88,3
-179,-164,4
188,179,0
-39,33,2
-169,-162,4
15,-66,1
-167,-171,4
5,-82,1
-154,-113,3
7,-68,1
14,-72,1
189,154,0
-145,-114,3
182,167,0
12,-66,1
-144,-96,3
-163,-99,3
-68,18,2
185,176,0
-154,-114,3
-59,12,2
-171,-171,4
20,-67,1
188,145,0
194,165,0
-145,-95,3
-166,-169,4
32,-94,1
192,148,0
47,-76,1
-153,-91,3
-41,21,2
-54,23,2
14,-74,1
164,182,0
-170,-161,4
-53,15,2
26,-85,1
-55,28,2
14,-74,1
-143,-94,3
181,160,0
-178,-174,4
-153,-92,3
-151,-94,3
-65,23,2
192,173,0
167,170,0
157,163,0
178,178,0
186,169,0
-49,9,2
4,-62,1
-137,-90,3
13,-91,1
-53,20,2
175,177,0
-163,-180,4
-164,-166,4
-69,32,2
-153,-91,3
28,-79,1
-40,34,2
194,165,0
-155,-91,3
13,-85,1
-162,-103,3
86,-164,4
-143,-108,3
10,-78,1
-166,-173,4
-38,-9,2
12,-81,1
27,-97,1
168,176,0
11,-91,1
163,163,0
-50,18,2
36,-78,1
-167,-175,4
-167,-177,4
-37,18,2
189,168,0
-68,27,2
185,177,0
-39,28,2
183,164,0
17,-90,1
6,-87,1
-63,18,2
-47,13,2
-140,-89,3
198,163,0
26,-101,1
-44,19,2
4,-79,1
-153,-81,3
-60,7,2
14,-77,1
-157,-97,3
28,-90,1
-150,-110,3
8,-95,1
-138,-94,3
190,170,0
10,-90,1
38,-71,1
-168,-170,4
-128,-96,3
-169,-164,4
-66,21,2
197,155,0
21,-86,1
-146,-111,3
189,155,0
20,-84,1
-39,22,2
-132,-112,3
1,-76,1
-172,-170,4
-177,-172,4
174,174,0
-173,-164,4
183,173,0
-155,-113,3
175,173,0
-162,-168,4
-140,-86,3
-61,29,2
173,167,0
-43,25,2
-164,-111,3
-172,-165,4
-157,-100,3
-147,-100,3
192,181,0
-173,-175,4
-48,37,2
22,-74,1
-46,37,2
158,172,0
-174,-163,4
22,-91,1
-157,-81,3
36,-65,1
-58,21,2
26,-75,1
-46,19,2
-148,-99,3
-163,-172,4
-163,-175,4
188,173,0
-177,-175,4
-50,20,2
-168,-169,4
15,-99,1
-50,7,2
22,-68,1
-155,-115,3
-170,-177,4
-160,-116,3
188,169,0
-144,-106,3
11,-60,1
-174,-164,4
-52,10,2
-147,-104,3
-169,-168,4
-155,-99,3
-146,-89,3
10,-101,1
-175,-172,4
-51,13,2
-159,-85,3
-176,-170,4
159,163,0
29,-73,1
18,-79,1
-171,-169,4
-174,-165,4
-158,-89,3
-143,-88,3
171,161,0
12,-77,1
165,157,0
176,169,0
-134,-101,3
-38,30,2
14,-82,1
170,165,0
-66,21,2
165,181,0
-52,12,2
-146,-89,3
-174,-169,4
-148,-97,3
-178,-166,4
-146,-97,3
-176,-177,4
27,-85,1
-178,-162,4
197,168,0
-162,-90,3
-52,20,2
15,-79,1
-155,-86,3
23,-71,1
16,-67,1
-46,10,2
181,153,0
-155,-104,3
-48,30,2
-172,-169,4
17,-73,1
29,-79,1
-171,-166,4
173,151,0
143,174,0
175,177,0
-166,-119,3
-45,13,2
165,160,0
-174,-183,4
-171,-165,4
-47,28,2
-166,-165,4
-47,23,2
-29,22,2
-151,-74,3
183,153,0
-32,7,2
191,168,0
4,-85,1
-173,-173,4
-28,22,2
-153,-89,3
-150,-89,3
-41,30,2
-39,9,2
-177,-171,4
20,-77,1
-165,-176,4
-163,-80,3
6,-82,1
-173,-177,4
-166,-169,4
-175,-176,4
-156,-89,3
-169,-166,4
-177,-165,4
-56,26,2
-56,10,2
-2,-90,1
-37,18,2
-167,-159,4
37,-84,1
-175,-175,4
-178,-166,4
-160,-112,3
-52,19,2
174,156,0
10,-69,1
-148,-110,3
-174,-179,4
-171,-172,4
4,-81,1
-149,-114,3
-159,-112,3
-155,-93,3
-170,-174,4
19,-86,1
26,-88,1
187,190,0
-170,-170,4
185,161,0
-138,-86,3
14,-74,1
-175,-170,4
-158,-105,3
177,143,0
28,-98,1
182,160,0
173,164,0
-151,-101,3
182,176,0
-138,-82,3
-174,-94,3
-175,-170,4
21,-87,1
14,-72,1
-46,25,2
-171,-172,4
9,-95,1
-167,-169,4
-170,-169,4
-53,27,2
-52,47,2
32,-93,1
187,189,0
-37,1,2
-160,-93,3
-169,-175,4
-155,-115,3
169,175,0
-53,13,2
-50,14,2
165,170,0
25,-85,1
-153,-107,3
-176,-169,4
180,177,0
180,174,0
20,-82,1
168,162,0
-52,2,2
-57,11,2
181,167,0
164,199,0
-182,-173,4
164,174,0
6,-68,1
-163,-172,4
-166,-165,4
-66,18,2
-143,-111,3
197,-107,3
-171,-171,4
-158,-111,3
-172,-165,4
-134,-89,3
-158,-103,3
184,185,0
-165,-98,3
-46,30,2
-60,37,2
180,169,0
-73,22,2
-38,19,2
-158,-106,3
-167,-176,4
-79,25,2
-148,-110,3
182,178,0
-50,16,2
-45,10,2
-152,-109,3
186,165,0
-44,24,2
7,-70,1
16,-98,1
17,-65,1
-156,-107,3
23,-57,1
15,-77,1
-25,8,2
6,-86,1
-47,27,2
-53,29,2
-68,34,2
18,-57,1
188,170,0
-173,-173,4
-157,-94,3
19,-77,1
-168,-171,4
10,-61,1
182,153,0
180,156,0
-53,9,2
-177,100,4
19,-85,1
-31,34,2
-48,13,2
8,-93,1
-150,-111,3
-136,-106,3
-137,-112,3
-146,-101,3
191,168,0
33,-87,1
195,193,0
189,163,0
-159,-180,4
-49,25,2
173,171,0
-169,-94,3
-52,9,2
-167,-168,4
-176,-172,4
17,-88,1
-54,18,2
-55,19,2
182,165,0
-26,4,2
-141,-99,3
-52,21,2
24,-84,1
-180,-174,4
187,184,0
-140,-102,3
-53,35,2
-179,-163,4
-56,24,2
-162,-163,4
-149,-79,3
15,-84,1
29,-94,1
-47,22,2
-131,-92,3
-180,-172,4
-171,-168,4
-47,22,2
19,-92,1
191,174,0
-169,-171,4
18,-75,1
-167,-166,4
23,-83,1
28,-85,1
35,-78,1
-133,-81,3
22,-85,1
24,-78,1
-160,-121,3
-59,11,2
-171,-171,4
182,178,0
16,-73,1
25,-105,1
-39,22,2
-158,-106,3
175,186,0
-52,28,2
-165,-165,4
-151,-109,3
-164,-172,4
-49,31,2
-157,-164,4
-171,-174,4
-66,4,2
189,174,0
161,172,0
-157,-160,4
198,189,0
-55,10,2
190,186,0
-157,-99,3
184,166,0
176,152,0
177,170,0
-149,-89,3
185,168,0
-142,-84,3
3,-80,1
-168,-176,4
-141,-123,3
188,177,0
-174,-162,4
21,-89,1
-167,-170,4
185,151,0
-147,-93,3
174,161,0
-156,-93,3
-165,-165,4
183,162,0
-171,-175,4
-174,-173,4
-174,-169,4
167,163,0
-145,-102,3
-171,-168,4
177,172,0
-172,-176,4
-175,-115,3
20,-74,1
-157,-88,3
-34,26,2
-44,16,2
11,-73,1
-58,18,2
-169,-171,4
-155,-91,3
175,175,0
-46,7,2
-128,-103,3
-154,-120,3
14,-78,1
-71,9,2
168,167,0
-57,14,2
-48,55,2
177,169,0
-51,31,2
-174,-170,4
-36,32,2
-164,-177,4
25,-75,1
16,-105,1
186,170,0
12,-74,1
-30,30,2
5,-96,1
163,169,0
-151,-107,3
1,-68,1
29,-89,1
-40,13,2
15,-85,1
174,178,0
-175,-169,4
183,151,0
-148,-117,3
-164,-176,4
24,-77,1
-171,-175,4
13,-71,1
-165,-173,4
193,164,0
191,165,0
-139,-95,3
-145,-97,3
-167,-171,4
-148,-100,3
35,-68,1
-157,-100,3
-167,-162,4
183,178,0
11,-70,1
25,-78,1
186,175,0
179,179,0
-174,-178,4
-171,-178,4
16,-71,1
165,176,0
20,-80,1
-150,-109,3
-171,-171,4
-151,-113,3
-135,-106,3
-49,17,2
-40,3,2
-49,7,2
25,-86,1
166,146,0
169,176,0
-167,-162,4
-168,-168,4
-173,-161,4
-53,20,2
5,-76,1
-156,-105,3
173,181,0
-50,21,2
-171,-172,4
194,170,0
-174,-167,4
-159,-93,3
-73,20,2
-168,-171,4
18,-83,1
187,163,0
-173,-163,4
23,-80,1
-30,7,2
0,-65,1
21,-90,1
26,-69,1
-169,-171,4
37,-84,1
-155,-89,3
198,172,0
-172,-173,4
20,-77,1
180,172,0
165,171,0
31,-76,1
76,-107,3
-163,-157,4
-170,-169,4
-178,-165,4
-169,40,4
-153,-104,3
-170,-171,4
-152,-99,3
-143,-96,3
190,166,0
-173,-172,4
-43,17,2
-146,-99,3
172,181,0
-140,-116,3
22,-75,1
22,-103,1
17,-78,1
31,-83,1
-172,-165,4
-169,-167,4
24,-63,1
-47,18,2
3,-53,1
-174,-172,4
38,-91,1
-169,-167,4
187,167,0
187,167,0
-158,-85,3
-169,-170,4
-169,-157,4
171,172,0
-168,-169,4
173,181,0
-158,-107,3
172,167,0
-169,-173,4
1,-99,1
11,-87,1
26,-76,1
-48,39,2
-146,-78,3
-146,-97,3
29,-68,1
-60,26,2
-51,8,2
-27,28,2
-173,-93,3
25,-88,1
192,156,0
-147,-98,3
-55,11,2
-44,39,2
-133,-106,3
29,-81,1
15,-93,1
19,-70,1
-159,-100,3
-172,-171,4
-158,-106,3
-57,37,2
-138,-83,3
32,-82,1
189,168,0
-43,21,2
-159,-108,3
-158,-111,3
26,-96,1
175,177,0
-170,-85,3
24,-72,1
11,-86,1
171,181,0
188,175,0
188,168,0
36,-72,1
-160,-99,3
-164,-171,4
9,-94,1
-134,-107,3
36,-66,1
-145,-84,3
18,-87,1
173,158,0
32,-58,1
199,168,0
-166,-174,4
-47,8,2
169,181,0
10,-83,1
-153,-116,3
-44,32,2
168,160,0
21,-62,1
168,171,0
190,172,0
-164,-167,4
-140,-83,3
-65,15,2
-159,-107,3
-171,-175,4
-143,-84,3
1,-79,1
182,176,0
-39,18,2
-63,37,2
21,-73,1
-179,-99,3
-53,19,2
20,-77,1
191,161,0
-167,-164,4
27,-77,1
-152,-89,3
181,186,0
-161,-103,3
-173,-171,4
186,169,0
193,185,0
-170,-165,4
-54,18,2
18,-90,1
35,-83,1
-166,-166,4
15,-80,1
165,174,0
-172,-110,3
173,158,0
13,-65,1
-132,-80,3
178,179,0
-165,-92,3
-170,-162,4
-44,9,2
-178,-173,4
16,-80,1
-45,11,2
-173,-159,4
-172,-168,4
161,180,0
177,170,0
-32,19,2
-167,-173,4
-56,20,2
187,176,0
-177,-94,3
-154,-98,3
178,155,0
17,-89,1
38,-84,1
17,-81,1
27,-68,1
16,-81,1
-168,-172,4
-151,-104,3
-148,-90,3
188,186,0
170,159,0
172,170,0
-50,15,2
-143,-105,3
-62,16,2
-147,-105,3
4,-82,1
-148,-95,3
189,158,0
173,193,0
-155,-108,3
175,164,0
187,170,0
-55,25,2
-48,25,2
172,164,0
-48,22,2
18,-63,1
166,160,0
30,-68,1
190,173,0
-42,1,2
-47,21,2
163,159,0
192,164,0
-171,-178,4
179,158,0
-33,15,2
-150,-96,3
-152,-89,3
172,167,0
-175,-178,4
181,155,0
-165,-169,4
166,177,0
163,189,0
-176,-171,4
-166,-170,4
183,156,0
184,170,0
25,-85,1
-165,-172,4
-172,-161,4
-178,-174,4
-169,-171,4
-49,19,2
-138,-107,3
32,-80,1
-36,44,2
-48,33,2
-1,-88,1
196,178,0
-170,-182,4
174,181,0
3,-79,1
-50,10,2
176,169,0
174,171,0
9,-73,1
-159,-91,3
-178,-171,4
-161,-100,3
23,-82,1
-167,-170,4
13,-85,1
-47,24,2
-54,18,2
-152,-97,3
-152,-123,3
-175,-171,4
-172,-176,4
-167,-97,3
16,-70,1
182,183,0
-142,-90,3
185,161,0
-160,-169,4
-169,-174,4
164,170,0
183,176,0
-166,-173,4
-70,37,2
-147,-94,3
-145,-94,3
183,170,0
179,165,0
168,105,0
-161,-167,4
-58,25,2
23,-84,1
-48,30,2
2,-87,1
-142,-98,3
-142,-127,3
183,171,0
-175,-169,4
-164,-175,4
35,-83,1
-149,-96,3
-175,-172,4
-30,20,2
-62,18,2
-165,-106,3
-68,27,2
-167,-168,4
-165,-177,4
-50,28,2
30,-82,1
-169,-105,3
181,174,0
-171,-173,4
-50,33,2
10,-71,1
-44,23,2
-174,-170,4
29,-79,1
183,176,0
-151,-91,3
177,169,0
-165,-168,4
21,-63,1
17,-91,1
-62,29,2
20,-68,1
-59,18,2
-166,-176,4
198,165,0
-176,-175,4
-146,-85,3
35,-83,1
182,172,0
-145,-92,3
-57,14,2
-161,-168,4
-169,-169,4
19,-78,1
-177,-172,4
-141,-89,3
-169,-174,4
-167,-165,4
-47,16,2
-6,-85,1
164,174,0
-170,-72,4
172,156,0
-44,25,2
153,157,0
26,-59,1
-56,25,2
26,-60,1
-62,22,2
16,-73,1
13,-81,1
-56,18,2
